58.4588	60.7098	51.2968	54.1142	56.0176	52.5171	70.8941	67.4228	70.8934	56.2983
94.4784	97.2623	93.7091	95.0159	97.7067	72.2077	86.9250	87.5316	88.7128	78.8540
55.9971	53.7783	43.7181	55.6104	55.7039	48.2191	64.8171	48.9301	63.6677	52.0530
95.0880	96.7075	75.6468	89.3694	87.8080	72.0863	110.8274	87.0070	113.3832	94.5841
92.9504	81.8442	102.5107	86.2526	80.5216	72.2312	75.5453	89.4004	77.1480	75.1677
33.5619	34.4111	29.2985	33.8965	36.2324	25.5246	31.5550	27.6697	32.9917	28.9186
58.8445	48.3541	53.7853	54.7386	49.5088	42.3993	45.8114	47.1320	47.6224	46.0954
43.6418	44.3740	40.0756	47.4029	51.9321	37.5565	40.6508	36.7450	40.8353	37.3958
86.6973	86.3339	79.3397	92.1653	99.3719	72.0571	80.7398	75.2578	80.5498	73.9194
19.7937	19.3936	18.3443	19.4132	22.8855	13.4721	16.7013	15.0524	16.9781	14.7751
61.4419	63.6448	50.4436	61.1076	60.0335	55.8314	77.5225	66.2055	75.9865	62.9373
17.2480	18.1967	13.6400	16.1522	18.1465	12.6010	15.6580	13.5311	17.7216	16.2118
47.7831	58.7043	44.0398	48.5155	49.1508	40.8527	47.9675	48.1250	51.1074	44.6762
91.2590	101.9589	78.4363	86.2768	87.5832	76.6282	98.1750	89.4165	98.3616	86.9199
62.6097	53.6514	71.1609	58.3464	53.1560	47.3892	48.9792	60.0984	50.1557	48.8982
81.5807	82.2871	66.9783	78.8648	78.1983	69.4315	99.4644	82.5464	97.8363	81.2122
59.3828	55.4994	63.4946	55.8917	52.8186	47.7925	52.1275	63.2072	52.8322	50.6908
69.7766	67.2014	69.9907	67.7470	64.3286	57.2992	66.2746	78.8475	66.5403	62.1954
34.6450	34.6090	31.2164	39.4405	43.2980	32.8648	32.8316	28.7001	32.6649	31.2666
36.3216	44.6270	33.2162	37.3397	40.1595	28.6497	39.0432	35.2248	41.6463	34.7468
70.1698	67.8692	68.3011	68.8635	65.8734	62.4960	68.9498	87.5837	68.5622	65.6357
59.5667	63.3993	53.9767	65.2072	62.4285	50.9847	56.2692	54.2112	59.6177	54.9571
33.3706	43.8120	30.1311	34.8612	35.0262	31.5501	35.6353	40.0086	38.0014	33.0043
73.8204	65.3589	81.2349	67.8172	62.9841	57.0967	59.5148	71.3640	61.3069	60.5790
41.5212	46.0609	39.7041	40.8927	44.6677	27.9755	38.1594	40.1900	39.6111	34.7136
108.7399	97.9898	94.4936	125.3133	110.5536	139.1710	108.3053	104.6917	107.6353	114.9811
55.5477	65.2404	52.0244	56.3039	58.9710	45.4393	54.9399	52.5762	55.9703	49.4660
48.5132	51.3193	42.0930	47.1608	47.0411	39.3004	51.8169	46.8408	58.0017	50.5725
57.1318	62.1798	48.3422	54.0463	54.8443	47.5336	62.8770	57.5183	62.1527	54.9219
33.3960	34.2580	28.9656	35.5096	38.3028	26.9899	30.4677	26.6462	31.7776	27.7617
99.5246	108.5993	85.5176	98.0505	97.9518	90.2713	117.8018	109.2690	117.7051	99.5768
41.3324	36.8233	31.9233	38.8423	37.7375	38.2241	45.4822	41.0049	45.2044	35.7343
89.6496	97.6072	79.1885	92.9299	90.7733	77.9789	94.9209	87.9930	103.7808	88.8501
31.6435	34.4509	27.7764	29.3523	35.0916	17.6120	25.8662	23.5573	28.3313	22.6806
75.3229	62.9748	86.1366	69.0752	63.3553	57.4252	56.6794	70.1514	58.4205	58.0442
38.4285	40.5422	31.8993	36.8994	37.9842	32.0138	38.7363	32.3297	39.4586	34.5897
17.4208	20.0416	18.9437	15.6526	17.7188	9.7303	12.7922	16.8529	14.1885	12.3165
33.9222	36.0346	32.3867	34.5897	36.3661	26.0466	32.6740	31.3892	33.1972	28.8520
100.0542	84.9307	108.0867	91.0127	82.7321	74.7813	77.7441	93.7694	80.2824	79.1775
86.3818	72.8279	95.0965	82.6797	78.1672	68.7471	65.7224	75.6583	67.9036	66.1969
42.1461	38.2767	42.7642	39.0350	35.8523	40.3912	37.0025	63.3388	38.7632	42.8589
71.6598	78.0386	63.2780	73.7969	72.4813	61.2079	74.4622	68.3217	82.1668	69.5004
28.6334	31.6230	27.0559	28.4915	30.8485	20.4074	27.4248	27.7647	28.3772	24.7746
67.0422	66.4448	61.3719	65.3889	67.8388	51.8922	62.1579	59.4675	63.4104	56.1126
69.6090	67.7271	63.3646	72.7260	78.1818	55.9066	62.7310	58.3360	62.9331	57.9444
92.7263	96.0944	76.6031	92.1500	91.1660	81.1489	113.2225	97.3874	111.3812	93.7180
55.2874	69.7219	52.5535	57.4408	59.9663	48.2459	56.2202	55.2794	57.9476	52.3864
60.6209	63.2803	51.2573	63.5833	64.4375	54.5391	64.8035	57.9781	68.5864	60.7001
50.0189	58.9670	44.7257	50.0377	53.2432	41.5669	51.3161	46.0753	51.9695	45.0587
32.1593	47.6538	30.2697	31.7131	33.8637	27.0757	33.4986	31.5151	35.2088	29.3931
36.8095	38.1887	30.6049	34.1459	35.4629	31.0123	44.9800	37.8151	44.8759	35.1748
31.5761	31.3427	25.2280	31.1713	31.6993	26.3019	36.1635	27.9349	35.4933	28.9911
46.9314	32.3028	42.3219	37.8951	32.0504	30.9596	31.1929	35.1237	33.2862	33.5011
71.8356	61.3797	80.7969	66.7332	61.2068	54.7033	55.5355	66.2264	57.1743	56.1185
16.5100	17.7550	12.6114	17.7565	18.1245	15.1842	19.2101	14.3574	19.3272	16.5680
74.4054	73.4431	67.9329	80.3021	87.0137	63.3799	68.3434	62.9552	68.1665	63.0468
75.9832	78.7024	64.3149	72.0631	73.6287	67.1248	93.0250	82.6727	92.6689	74.9338
44.4502	47.4679	37.2711	41.2493	42.3644	35.9596	47.7194	41.9594	47.0251	40.7122
128.1268	133.0660	124.8562	126.9157	125.2036	108.9670	129.0132	138.6115	127.3021	119.6952
67.8671	65.6386	61.7137	72.0093	78.5998	56.0149	60.0950	55.4915	60.3725	55.7638
71.8439	76.7114	62.1493	71.3711	74.6846	57.6276	74.6507	65.1444	74.5708	63.7096
60.7296	59.9834	55.4622	64.1077	70.0033	49.3853	54.5153	49.8791	54.8433	49.8863
62.5921	61.5909	57.4747	66.1902	72.0790	51.6541	56.8538	53.3408	56.7999	52.2180
43.6064	47.0719	38.3232	44.5937	47.6457	35.4344	43.3783	37.7856	43.9697	38.0694
24.0907	22.6200	18.9195	23.7787	23.4251	20.2444	27.2996	20.6253	27.0242	21.9597
36.8757	35.5872	33.2052	38.4373	41.0664	29.4132	32.7431	29.7426	33.1375	30.2013
64.1219	73.3827	62.0806	63.9141	69.0222	49.1224	63.2628	59.8022	63.1556	55.2937
59.5840	56.8884	57.8590	56.5617	53.0576	53.5169	57.6385	80.5441	57.8725	56.8921
60.1281	81.4428	57.3112	61.0697	63.0240	52.4430	62.9092	63.3704	65.8479	59.7326
30.4901	26.3049	26.6322	35.0999	29.3576	41.9612	27.9228	30.2036	28.9391	33.2370
61.5255	58.7428	46.7727	62.3946	61.3459	56.9762	74.6365	58.5405	74.7003	64.3725
62.6945	55.3541	67.9576	57.6056	53.3942	48.5376	51.1841	61.5036	52.7537	51.5677
38.3608	39.8705	33.2246	38.2823	39.0441	31.8725	42.5640	36.9253	43.9210	37.2684
89.2612	91.8146	74.9465	87.9437	87.0621	77.3852	108.8637	94.0351	106.2704	90.1571
56.8423	58.3173	52.1762	59.6597	64.6524	46.3773	53.4018	49.3805	53.6345	48.3186
94.1148	92.1437	92.0396	93.8307	89.8740	84.0460	93.6314	116.7447	92.2455	88.8544
73.2959	91.6610	66.6815	72.9261	73.8605	65.3689	74.8071	71.8158	78.1359	70.4314
63.9686	55.8549	73.1263	60.1145	54.8648	50.7107	50.6935	61.6048	52.0216	51.4220
153.3936	152.0120	140.4183	157.4418	170.7761	121.3686	138.8428	129.1276	139.9696	126.7700
26.5768	26.2330	24.3084	27.8395	30.0306	21.3810	23.8620	22.2008	24.0894	21.9738
32.9606	34.4404	28.6847	33.8945	36.1329	26.4118	32.0847	27.7519	33.0362	28.5274
10.7829	9.2710	10.0518	12.1218	9.6176	10.0496	7.4682	8.0831	9.6739	10.0205
61.3816	63.7893	52.5609	60.5278	62.4860	50.1801	68.3372	57.9077	70.5102	59.5118
80.4661	64.2088	73.1481	71.1651	68.1468	55.1347	59.1353	61.7230	61.3834	58.2463
82.1209	90.0042	68.3036	76.7682	78.1148	67.9085	89.5096	82.8854	89.3946	79.8966
89.7427	93.4674	76.0138	87.7728	88.7220	75.4710	104.9140	88.8101	107.4662	90.6145
59.7879	54.7887	54.6088	62.7526	68.3737	49.3846	51.8955	49.4831	50.9853	48.2246
59.6402	64.0450	51.8872	61.8962	61.2194	52.6446	61.7502	56.9134	68.2117	58.2017
51.2179	53.7858	42.4306	49.8909	53.7541	39.0493	48.5262	42.4550	52.9985	47.2574
102.3100	91.8161	112.1917	94.9914	87.8540	80.5473	85.2632	102.8354	87.1838	85.3836
26.1001	30.0521	20.5620	25.6982	28.7687	18.2840	25.2408	20.9326	28.5290	22.9040
29.3754	28.3080	27.2048	29.9960	33.8884	22.0453	24.8982	23.1059	25.0915	22.5853
73.7207	73.1574	67.5644	76.3173	84.0314	58.6691	66.3958	62.3075	66.4249	60.7819
79.0261	67.6146	89.1458	77.2865	73.6671	63.7717	61.1417	69.8653	63.1219	60.2204
83.6429	82.2478	76.0257	85.3732	91.3942	65.3289	75.5791	69.3776	76.8694	68.9083
77.3742	67.0019	81.8057	71.6118	66.3877	58.3832	62.9985	70.9615	64.6254	62.0337
44.2811	44.0420	40.7208	46.3343	42.9114	44.2642	49.5942	52.2089	51.8679	54.2741
42.6138	44.4582	36.8440	43.9426	44.9159	35.2639	44.0681	38.8937	46.8980	40.1844
25.8645	38.5047	25.1643	26.7778	27.6657	24.0589	26.4536	28.1573	28.6693	25.5767
127.3903	131.1590	125.1394	124.8090	122.5840	108.9090	128.0349	139.5687	125.7943	119.2462
49.5869	46.4295	42.7514	50.9897	45.7843	46.2587	46.2611	47.2364	50.4023	64.1408
68.0772	68.2872	62.1575	71.1369	77.6671	54.7424	62.2582	57.1281	62.6689	56.5860
86.1794	87.1069	82.3271	86.1483	82.3036	77.2870	89.4184	108.9095	88.3077	84.0993
152.0941	169.7295	139.5468	155.0273	161.1742	121.0257	144.9607	140.0745	149.9559	134.4260
67.5899	66.1739	61.3361	69.8679	76.7578	53.1926	59.0871	54.5658	60.0630	54.8674
54.4814	72.8557	52.2545	56.6227	58.9219	48.9277	57.6705	57.9745	59.5761	53.5086
60.6305	54.5649	60.7649	56.7715	51.9413	55.0449	53.5662	85.8404	55.3014	57.3626
119.5059	122.4222	101.5732	119.2666	120.6074	100.7216	137.9900	117.2665	137.8990	116.2364
104.8106	101.7012	86.5187	103.9396	102.9511	88.1217	115.9610	95.3012	115.4672	97.2985
66.3633	72.1419	58.4018	68.7432	67.2626	55.9574	67.9270	61.9120	75.4623	62.6729
42.0712	41.8897	35.3577	48.5996	52.1053	46.3225	42.3129	32.4416	43.5624	40.0223
38.0872	39.6087	28.8499	40.2627	42.6812	35.1889	41.8356	35.3739	43.2377	38.2916
36.9054	31.6742	42.8315	34.5398	31.3473	29.5980	29.0254	35.6086	29.7639	29.4684
58.9586	60.3135	53.1980	66.3334	73.1271	54.8024	56.7007	49.6491	57.2626	52.7892
19.8745	22.7018	19.1737	18.8854	21.7415	12.6007	17.5092	19.0661	18.5783	15.3548
59.7756	59.4537	54.3062	61.9843	67.7210	47.1289	54.1481	49.4119	54.5703	48.8788
183.9744	184.9458	168.5717	191.5585	207.0917	149.8502	171.5995	161.5248	171.2545	156.6046
40.4520	37.9360	39.7947	38.6757	36.5315	37.8837	38.0373	53.3733	38.8303	38.6421
84.9068	85.6115	67.9319	84.4407	83.2190	76.2656	105.3301	86.8388	104.8900	85.8372
65.9503	66.0830	60.3775	68.4912	76.1277	52.7745	59.6265	53.7923	59.9195	52.9960
58.4275	56.2409	64.2091	57.4487	54.6335	48.7507	54.4033	61.3328	54.5179	51.1024
91.3440	89.6039	90.7053	89.3221	86.1431	76.6345	89.8172	106.2909	89.2750	83.2145
33.1482	47.2918	30.8180	32.6470	33.6185	29.7635	32.5833	35.4499	35.0289	33.4386
40.4278	38.5249	42.0782	39.2359	36.5010	32.9391	34.9198	39.7728	36.2169	35.4552
50.6963	54.0833	46.4208	55.6085	53.7257	42.8575	46.1849	44.7416	49.6965	44.8008
94.9795	68.6948	86.0319	79.4554	68.2675	62.8637	66.7538	73.9601	70.5574	69.9536
44.7712	44.5883	41.4475	48.3043	53.3603	38.3615	41.2556	38.2004	41.0260	38.1199
51.0366	61.9459	47.2760	52.1369	52.3207	45.9711	53.9540	55.1463	55.1210	51.7023
28.9916	31.8247	25.5392	26.4286	31.7694	16.4760	23.8062	22.6718	26.1830	21.1552
99.4678	96.0418	90.2772	104.1853	112.8392	81.3354	89.7454	83.2878	89.7828	82.7228
82.7236	89.8128	73.3572	85.1105	83.2980	71.4079	86.3889	80.2665	93.9617	81.1838
46.1070	45.3706	36.3285	44.2506	44.0438	38.9911	54.1853	44.4058	54.6931	43.8637
85.1039	91.6185	75.0494	87.6010	85.2735	73.8902	88.7205	82.2338	97.5836	83.9466
82.1370	87.1689	73.2763	86.2419	85.6764	75.1594	85.5033	80.3001	92.5386	86.4115
38.5331	41.3783	33.6651	39.4560	42.2272	30.4401	36.6481	32.0220	38.2152	33.1794
34.3827	47.7295	32.3778	34.6732	35.4239	30.8186	35.5373	37.0233	37.0989	35.2811
41.0674	58.9468	38.2602	40.3952	41.8554	36.6712	40.7920	44.2362	43.7836	41.4535
60.1251	59.2577	48.9235	59.3135	59.4986	50.0275	66.1865	52.7622	65.7855	54.9557
57.3020	45.2384	51.6930	50.9743	46.7993	39.2020	42.4885	44.1428	44.4663	42.3131
31.2562	29.5048	30.7392	29.8508	27.8018	28.2308	29.2217	42.2846	29.4111	29.5237
33.1777	51.2334	32.3175	35.2058	34.7929	34.3322	29.4945	39.2634	33.7476	36.5345
83.6772	85.0648	71.8408	83.9190	83.0424	75.5089	85.3209	84.0985	88.1624	87.4857
28.4299	30.6759	24.4288	28.4669	30.3893	21.8153	28.7960	24.2033	29.6183	24.7287
35.0420	33.8282	34.7743	33.0522	30.9693	31.4384	32.6916	48.8666	33.3139	33.5994
37.9973	32.5760	32.2856	39.4831	33.3121	30.7891	33.5035	31.8006	35.5974	35.5522
28.7560	30.9464	26.0412	32.9753	37.6789	28.0262	27.9579	24.1049	28.8503	25.6655
38.5812	41.2041	35.1695	42.0532	40.8814	32.0531	35.2973	33.6836	37.7033	34.2733
71.9820	70.2369	65.6130	77.8113	83.7278	61.5145	65.7881	60.9843	65.7217	61.3056
36.4309	31.2434	32.6598	44.1497	35.4528	35.3019	33.2908	33.3590	33.9729	36.6519
34.1072	38.2158	29.7457	33.3010	35.3563	27.4134	36.2187	31.9970	36.2041	31.7807
30.8111	33.8425	28.1137	31.0968	34.2916	22.0222	28.1919	27.6157	29.7488	25.4420
51.3217	52.9595	42.8450	50.4732	50.1746	44.2111	62.6406	53.7924	61.4962	51.3951
41.2265	33.6673	35.5289	45.5216	35.9314	36.4936	33.6968	34.0553	35.3925	38.9026
58.0069	48.6577	65.0194	51.9323	46.9799	43.2127	44.1562	54.6487	45.7521	45.8542
98.2573	97.3264	90.0425	104.7875	113.2248	82.3195	91.0281	85.1317	90.5387	83.4967
86.1581	118.5127	80.4524	85.8159	87.9930	76.6456	88.7240	92.7307	93.3398	88.5437
234.0472	241.5616	196.9638	231.9848	231.6003	202.6933	279.4029	241.7433	273.7297	231.7993
38.1928	30.7643	34.2098	33.7702	30.0650	26.1234	27.6477	29.6516	29.2648	29.7638
14.6416	14.0497	10.6716	16.5709	17.2285	16.4214	16.0630	11.4488	17.1833	14.0356
45.5284	48.3582	38.4756	45.2445	48.2653	33.7065	43.5582	38.6489	47.1905	40.4761
214.9737	236.9576	191.4721	220.0278	219.1085	182.8394	223.5938	207.6204	236.3273	207.0802
31.4502	48.8298	29.5088	30.9020	31.6166	28.6408	30.7646	34.1562	33.3080	31.3210
65.5846	54.5694	74.7885	59.7984	53.8863	48.6903	48.7232	59.0478	50.5047	49.8294
63.3155	51.8746	55.8352	74.4300	57.9660	59.2254	54.6554	54.8158	56.5052	61.1349
58.8652	62.0080	44.2503	62.9652	66.3714	56.0800	64.6801	56.3395	66.4294	60.1839
70.9268	72.5472	58.1463	71.7038	69.8217	64.8725	89.2172	77.0463	87.9446	74.0047
18.1654	17.1395	16.1537	18.4456	19.6170	13.5846	15.4543	14.8581	16.0588	14.7199
64.0137	69.4489	56.6663	66.0492	64.3236	56.3111	66.3425	62.3570	73.8517	63.7728
73.0247	74.7745	62.9890	73.3855	76.3404	56.7941	72.3588	62.7351	74.9963	65.5697
66.2476	65.0067	60.5661	69.7137	76.9563	53.8047	59.6643	55.9345	59.7301	54.2710
83.7330	76.1712	93.7183	79.9223	73.3586	68.2376	70.9889	84.2645	72.0654	69.1538
49.9449	48.7428	48.6633	48.1811	45.5391	45.3383	48.3959	66.5331	49.2476	48.4147
21.0865	22.4463	17.7342	21.2832	21.8781	18.3939	25.5956	21.0268	26.5261	22.2624
59.5584	60.8808	51.6022	57.5398	57.5186	48.0772	62.6472	55.5481	68.5813	59.5142
54.1553	58.7980	48.6868	55.4516	55.2152	45.5049	56.6180	52.1641	60.5001	51.7819
29.3074	28.7216	21.4367	29.8933	28.7322	26.1142	33.4263	25.8136	35.9077	28.8212
14.2247	15.0215	12.7959	13.9288	14.9667	10.8835	12.6913	11.4335	13.1261	11.9343
39.5723	46.8969	35.9965	39.9021	43.0601	32.4737	39.7315	36.2629	39.7952	34.7223
78.5851	79.4796	65.2342	77.6830	77.7632	68.3410	93.9115	79.9898	92.3801	77.3528
15.9735	13.2825	16.5052	15.0626	12.4885	11.5813	11.7427	14.9617	12.4243	12.8635
65.3027	84.0594	60.9605	65.5492	65.8380	59.2727	66.4996	65.1355	69.7829	64.3091
126.2006	126.9477	115.6190	131.9952	143.8399	102.5902	116.5343	108.6592	116.5636	105.9987
23.7981	24.0917	21.4269	25.8263	27.2902	20.0615	22.1879	20.0623	22.5435	20.2874
64.4006	64.4589	58.4303	70.8290	76.9002	57.3738	59.5861	53.8970	60.1782	56.6240
23.6483	36.7308	23.7556	25.1105	25.8876	22.5886	24.2582	25.6297	26.7606	23.1950
80.3854	82.4120	72.5991	82.8033	81.0582	78.9653	84.3087	91.8429	83.2049	80.7380
70.7674	58.9098	76.5045	62.8904	56.9798	50.8736	53.1817	62.1902	55.3318	53.3286
41.8432	43.5094	34.2816	44.2737	45.6066	38.3804	44.5925	39.7553	46.8154	41.7644
45.6984	47.4571	38.3536	45.1163	45.3610	38.1796	54.4256	45.2090	54.2295	45.3996
90.5205	78.7814	97.0924	81.5236	75.1792	69.2372	73.9131	90.2101	75.4181	74.7488
42.7684	42.5818	38.4062	47.8165	52.7713	38.8749	39.4196	34.3798	39.7000	37.0502
29.3823	31.9917	26.6631	30.1586	29.4915	24.7231	30.1684	28.6361	33.0132	27.9588
43.0923	51.7060	40.0144	43.3772	46.7831	32.8737	44.5223	40.5351	46.5409	39.3632
70.3409	56.9190	77.7580	62.6280	55.7960	51.1095	50.6540	62.9405	53.0714	53.3622
44.7046	48.9510	43.1336	44.0150	47.4769	30.3627	40.2589	41.9839	42.1152	36.8019
105.9812	93.3135	93.2382	109.7859	96.6152	88.8284	92.9800	91.6392	96.2099	95.7127
45.8577	41.0584	40.0785	52.6949	44.3561	65.0501	41.6773	47.9163	44.7988	53.4439
91.0464	97.0254	77.8704	87.4146	90.1523	73.5661	96.4109	85.2989	95.7859	83.2093
69.4804	70.4971	56.5856	67.7850	67.4254	61.1999	86.1949	71.6830	85.3230	69.2126
31.0007	42.7300	29.8864	32.3902	33.0907	28.6509	32.9075	34.3164	34.0960	31.6562
38.3462	39.4923	34.5259	42.3240	47.5913	34.8742	35.3823	30.3346	35.8173	32.9273
23.5452	35.4265	23.1060	24.6957	25.4171	22.6215	24.3436	27.5328	26.1908	24.7898
51.3326	50.8004	46.9039	53.9729	58.8489	41.9816	46.5805	43.6004	46.6284	42.9735
43.3844	37.1605	48.6488	39.8671	36.6418	32.6023	33.3972	39.6714	34.5005	33.1686
66.6993	68.1964	60.3797	68.7710	74.9082	53.4137	62.2352	56.1313	62.7891	55.7637
34.2576	51.6477	33.0432	35.2735	35.9938	33.6663	32.8636	39.5853	36.1653	36.1375
20.6243	21.3132	17.4234	22.4571	23.7648	17.9921	20.1947	16.5249	20.6921	17.7495
45.9585	46.8749	36.9194	46.4094	45.8074	41.6152	57.5283	47.0606	57.2023	47.0759
25.3251	24.7305	22.1008	25.3170	26.7797	19.7105	24.8106	21.4378	25.2255	21.9714
34.1576	50.7769	32.5942	35.1183	35.6758	33.8450	33.1873	39.6236	36.1429	36.6103
42.1357	41.3804	37.9071	44.2570	48.7259	35.0529	38.1994	35.0672	38.3335	34.5623
20.3457	24.0664	20.4723	19.6301	21.8280	14.7424	18.5766	18.3854	19.1635	16.8879
50.6135	51.6730	42.2193	49.3783	48.9636	43.0649	61.3399	52.0426	59.8610	50.2338
47.8857	31.9988	44.6156	39.9153	33.6597	31.3548	30.9020	36.0105	32.5592	32.7378
80.8039	69.2014	87.4428	77.3716	73.3076	64.9686	61.7420	71.7312	64.0499	62.8228
19.5717	20.6212	17.7228	19.1346	21.3106	13.0309	16.8514	16.2146	17.7189	15.3551
39.7170	35.7625	41.2710	36.6639	33.2635	30.0972	33.3995	37.0907	33.9348	32.0850
33.5612	34.4622	27.4073	33.9880	34.2614	30.1715	41.0850	32.9456	41.8805	34.5910
58.2414	53.2611	58.4653	54.5876	49.9242	53.7386	50.9499	83.6158	52.5667	55.2174
77.7454	74.4355	78.4655	73.9875	70.4659	64.1482	72.3138	87.3664	72.8823	69.4677
58.2619	49.1951	51.8248	66.2944	54.4152	52.5736	50.7489	50.8255	52.1441	54.7724
22.6306	34.1576	21.4199	24.2333	24.5778	23.5893	20.2030	26.7069	23.0657	25.0907
71.2868	72.5925	59.3505	69.7717	69.1889	61.9643	86.8412	75.1157	84.9459	71.7048
70.2068	58.0968	77.6622	62.7678	56.5118	51.0924	52.5030	63.4244	54.6504	54.0152
40.7319	39.4695	37.4027	42.0819	47.0530	32.0151	35.3730	33.1599	35.4684	32.5716
43.6961	40.5046	39.3405	44.7281	48.2010	34.4659	37.4661	35.2741	37.9011	35.4685
49.5073	52.4315	42.6872	49.8027	51.3790	39.9467	50.9880	43.0107	51.0639	43.5992
68.8930	84.3891	63.3768	69.6566	70.4218	61.8203	72.9354	70.3572	74.6357	67.5932
33.1744	35.6655	29.5290	33.1884	35.7874	24.8581	31.5424	29.2977	33.3671	28.7059
34.6349	39.6106	28.3992	27.4698	27.5442	22.2154	31.5866	28.2354	35.1098	29.2177
69.7862	72.9887	59.6715	69.4729	75.3317	53.6403	65.1240	58.1867	69.9911	62.6651
23.4461	23.4320	18.2017	25.2330	25.3645	22.4572	30.0739	23.0444	30.2740	23.9281
12.6325	17.6989	11.4726	12.6466	13.4987	10.7917	12.6565	11.9134	13.8209	12.6261
46.9604	56.4611	40.7089	46.8822	49.6717	37.1070	44.5021	40.4900	49.1464	43.8136
91.3519	90.7501	72.1323	90.6738	89.6469	84.6182	108.5189	90.5661	110.7233	92.6153
55.8859	50.7403	41.2730	46.5748	45.5768	39.2212	52.0738	48.9413	52.3590	47.8612
37.3483	38.9993	28.3244	39.5887	41.4050	35.0139	40.5367	35.1681	41.8080	37.9090
109.1152	102.1809	120.8577	107.1937	100.3756	89.8561	97.7733	111.3412	98.8210	92.6759
61.7143	63.9555	52.3163	59.4085	60.6922	49.8655	68.7866	57.5931	73.2220	61.0412
76.9856	75.8580	70.0481	82.4880	89.3864	64.7593	69.5088	64.5231	69.7691	64.5071
28.8967	29.7163	22.6247	25.9174	27.0297	20.9757	30.3792	24.2030	32.5158	26.2539
38.4999	37.5666	35.9561	37.8596	42.4926	28.0359	32.8067	31.3633	33.4944	28.7696
31.0615	31.7834	27.4941	28.4070	29.3702	27.7056	37.1525	35.4216	37.2373	29.1534
104.6365	111.7353	96.0951	112.2464	111.3232	86.9574	97.2280	93.9466	102.7462	93.7574
50.4719	50.9043	39.6649	47.1648	46.2905	37.2681	58.1733	44.5093	60.2465	49.8574
13.7628	13.9330	12.4934	14.7644	17.2917	10.9946	12.7816	10.8053	12.7457	10.1778
77.6942	66.6262	68.3866	82.4316	70.3741	66.4597	68.4427	67.5034	70.2479	70.4953
31.0545	33.8099	26.9210	30.4023	32.1178	24.3931	31.9858	28.1043	31.7594	27.0017
48.2611	48.1483	44.2096	50.6987	55.7911	39.5206	43.6045	39.8784	43.7605	39.6003
