-5.4515	5.4277	-1.1398
1.8206	-10.7990	14.4132
2.0768	-7.9684	9.2533
0.2891	1.6307	-1.6356
-0.2307	0.0639	0.3170
2.9854	-3.8304	1.5316
2.4261	-1.8425	-0.0012
2.8924	-6.1818	4.7934
-6.0264	7.3097	-3.0468
8.3814	-11.4159	4.8236
-6.1447	8.6529	-4.7825
-0.8461	-5.7512	10.0396
-6.2814	8.4845	-4.5033
-2.6224	-4.2782	9.8352
-5.6559	8.2063	-4.7418
-5.9007	1.3870	4.3946
4.3858	-3.4922	-0.6974
-1.1885	-0.9108	3.1328
-3.5367	7.3097	-4.6346
-0.3460	-4.6050	7.1368
1.6644	-0.5682	-0.6492
5.1385	-4.5546	-0.5374
-4.3168	5.9552	-2.2825
-0.8234	-6.1817	10.7011
-1.1721	-2.6637	5.2614
-2.4832	4.6678	-2.6440
-5.9250	7.2952	-2.9565
6.1772	-4.5777	-0.8822
7.1413	-11.6620	7.0976
-0.5981	-0.0391	0.9878
-0.1045	-2.1544	3.4058
-4.7701	5.3424	-1.4896
6.3420	-4.4748	-1.9511
-4.4522	-0.5596	5.1660
2.5732	-7.8702	7.3969
2.9559	-10.0514	11.1575
6.4440	-11.2649	7.9879
-5.8226	3.7214	0.8927
-5.5511	5.3128	-1.4669
-4.2444	6.1527	-3.3097
-4.2411	7.5922	-4.9964
1.9166	0.1840	-1.1662
-4.3817	5.7050	-2.3201
0.4818	-8.1901	12.1383
-4.0648	4.0326	-0.4705
-4.5227	6.6385	-3.4672
-8.6288	9.0452	-3.1854
3.0003	1.8945	-4.4933
-3.0664	-2.3000	6.2763
3.5647	-4.1053	0.5636
-0.4353	-6.7081	10.9982
1.2698	-3.6482	3.2702
-1.9724	1.0928	0.7670
2.5341	-3.0378	1.2162
-1.0421	-6.8747	11.0451
-3.1732	1.0842	2.4444
0.6743	1.0143	-2.0223
-0.1283	-6.2288	9.7161
5.9792	-4.3878	-1.5272
2.0706	-2.3183	0.6745
-0.5541	0.4430	0.8675
-0.5706	-3.4055	5.7422
4.9711	-5.3125	0.7003
-4.5336	5.2337	-1.7208
-3.1059	0.0879	3.2572
4.1550	-3.8333	-0.1713
-0.9079	0.0506	1.0834
1.8296	-2.7097	1.8160
0.0851	-1.6882	2.2061
-4.2130	1.2958	2.7525
-0.2072	-5.6916	9.1170
-5.4228	4.7623	-0.3489
0.8245	-5.4964	7.1631
-7.3685	10.4441	-5.7920
-3.3901	1.3713	1.5839
-1.5651	-3.6442	7.3179
-2.4616	5.4530	-3.8738
5.8852	-5.0587	-0.4823
-3.9180	1.2298	2.5634
3.1289	-4.0791	1.2248
-0.5780	2.6097	-2.4691
3.0855	-3.9595	1.1153
-4.4468	-0.1824	4.6535
-2.0189	3.6381	-2.0725
-7.0936	8.5648	-3.9697
-3.2214	6.9630	-5.2003
-3.9850	5.5413	-2.7668
-8.6415	11.0323	-5.3214
1.4558	-8.2277	10.6485
-0.1601	1.3899	-0.9780
-4.4194	5.6417	-2.0385
-3.5582	2.5647	0.3113
-8.4449	12.2927	-7.2563
0.4387	-7.6909	11.5219
-1.2298	4.3975	-3.8653
5.1467	-5.7497	0.9047
-5.9427	5.1737	-0.2994
-5.6277	8.2136	-4.3241
-4.6774	6.5423	-3.3946
6.7260	-8.1926	1.6011
0.4145	0.0202	-0.0228
1.3836	-6.7444	8.3070
0.6836	-4.1401	4.3979
-3.0915	5.5983	-3.7970
-4.0219	7.4091	-4.7280
-0.0342	-0.0640	1.2134
-8.4087	9.5569	-4.2010
-6.4388	3.5956	1.8755
-0.0267	-2.7166	3.6672
-3.8258	6.3811	-4.2629
-6.1399	7.4995	-3.2841
-4.9856	6.6951	-3.3783
-4.1771	-2.3905	7.0082
1.2595	-0.6279	-0.3938
-2.4232	-0.0885	2.9904
-4.9376	-3.1258	8.6416
-6.3769	2.4882	2.2199
-3.2580	6.2359	-4.2854
-4.3985	-2.3577	7.3148
-0.3026	3.5754	-3.2021
6.0563	-4.9401	-0.5488
-0.3321	-4.3855	7.3680
-7.5412	9.2905	-4.3260
-2.3496	5.5640	-3.8865
-3.3522	2.6230	0.3793
1.4180	-2.0134	1.9535
3.1665	-8.7991	8.8883
-2.7652	-1.4516	5.4626
-5.9538	5.4786	-1.1987
-3.1364	4.6685	-2.2539
-7.5187	8.9868	-4.0209
2.5824	-8.2472	8.8817
3.2572	-3.2065	0.1892
5.5577	-4.9588	-0.1855
-3.4063	-2.2597	6.8783
-1.4637	-3.3388	6.5144
-0.5890	-4.0962	6.8587
-2.2577	-2.7757	6.9762
-4.6850	4.6956	-0.9641
-0.4134	-2.8569	4.7678
-5.7994	8.2412	-4.8495
-3.8279	1.6181	2.0986
-4.1614	3.2757	0.8148
-3.2079	7.9290	-5.8158
-2.1747	-6.5954	12.8345
0.0216	3.3824	-3.9486
-2.5554	1.6458	0.7146
-5.9368	9.0069	-5.3218
1.9633	-1.0121	-0.8687
2.0759	-0.6914	-1.0500
-0.7651	-4.2628	7.3066
0.0442	-6.3432	9.4969
-1.9375	-5.4810	9.2325
3.7497	-9.6012	9.0028
2.1734	-7.1563	7.9917
-3.1097	1.4779	0.8425
6.3622	-7.2527	1.0219
-7.4801	7.1979	-2.1589
-4.4467	2.4230	1.4332
-0.2635	3.2490	-3.0717
3.6974	-1.5723	-1.8930
-4.9929	8.4748	-5.6688
6.5831	-11.0522	7.3128
2.2372	-1.3578	-0.5605
2.5321	-2.5411	0.1265
-1.7229	0.6702	1.8202
-0.0418	1.5311	-1.1625
-3.2518	5.0225	-2.8087
5.0813	-10.2976	8.2299
-4.7513	3.2533	0.1531
3.4321	-6.8773	4.8045
-5.3703	2.6343	1.9359
-1.3400	-5.7927	11.3436
-1.3589	-3.5498	7.2386
4.2409	-5.1978	1.7259
-4.5660	1.2366	2.1694
-5.3758	3.7655	0.8556
-1.3655	0.8648	0.6503
3.1745	-1.3089	-2.1200
-7.0800	11.6303	-7.3211
-4.8200	1.9765	2.6371
2.6476	-2.5253	-0.0479
0.4267	-0.8636	0.4772
4.2622	-4.3836	0.2635
-0.0493	-5.7435	9.0386
6.5734	-9.9566	3.7922
-1.3995	-5.3291	9.8387
4.1725	-2.8698	-1.2146
3.2204	-2.4651	-0.1240
-6.5001	9.1658	-4.9634
3.5042	-9.2391	8.7938
-1.9332	-2.1705	5.7424
-7.2007	9.0823	-4.5083
-3.9007	4.6658	-1.3996
4.3108	-10.6132	10.1623
-0.6759	2.1011	-1.0459
-0.6925	-2.6157	4.3076
-1.1296	-7.4941	13.2013
-0.4961	-4.8585	8.3166
-1.7668	4.5762	-4.0008
-1.8825	-3.6272	7.3952
-3.4983	6.0481	-3.4066
-6.0617	10.2473	-6.1724
-3.9786	5.1199	-2.4631
2.1214	-6.3805	6.5623
-3.0013	3.2217	-0.9677
-4.0460	7.3418	-4.0787
0.9086	-5.2247	6.9396
2.4984	-7.1277	7.2854
5.1326	-10.6170	9.1345
-4.7056	6.9071	-3.6501
1.9371	-1.0648	0.2329
-0.1642	-6.7318	11.0584
-3.8029	-3.8497	10.0929
-0.3566	-8.0744	13.5115
-3.4844	0.6106	1.6492
-3.0713	4.8694	-2.9746
-3.5258	7.0745	-4.6700
-5.2911	-0.0526	5.7416
3.3060	-8.6423	8.3108
-2.8774	-3.6231	7.9013
-2.3012	-5.2451	9.1896
2.8521	-3.1357	0.6453
6.2074	-4.1086	-1.4832
-7.0266	4.8254	0.1731
-1.7217	3.6289	-1.1982
2.9384	-1.0411	-1.5571
1.1922	-0.5158	-0.4911
-6.2417	7.2818	-3.2498
-4.1422	-4.0779	11.2781
-2.5093	3.0640	-0.5029
3.0640	-2.6343	-0.2580
-2.1974	-0.6081	4.0558
0.2415	2.4154	-2.5598
-0.1627	-0.3002	0.8614
5.3460	-4.1695	-0.7282
-4.1263	3.6401	-0.2662
-1.0238	-7.3235	12.7478
-0.8749	-0.8105	2.9705
-7.5558	10.7165	-5.8328
-2.1699	4.1924	-2.3387
-3.1763	-5.7888	11.7580
1.9282	-10.7279	14.2052
1.6752	-7.5605	8.9760
5.5988	-4.7500	-0.2778
-3.2116	2.3616	0.3756
4.1448	-8.4909	6.3002
-3.7642	4.3957	-0.3520
-3.2846	3.4540	-1.0139
2.6955	-2.4117	-0.0382
-6.3380	8.0990	-3.9939
-5.6371	8.7205	-4.7469
-0.9135	-3.8761	6.8058
-5.2537	5.6704	-2.0583
6.4959	-5.3060	-1.1613
-7.3703	9.7162	-4.7932
-3.8085	-1.1663	5.6033
-5.9005	3.1930	2.6775
-4.2128	7.5964	-5.1240
-2.3397	0.7490	1.3410
3.8954	-3.8202	0.1520
-1.9535	3.5942	-2.2757
-3.1048	0.4952	3.5182
2.8459	-8.4076	8.7353
-1.2976	-4.7819	9.2376
4.3194	-9.4175	8.0639
-3.8264	4.7434	-2.0203
0.7681	-4.2644	4.8146
-5.5478	-0.2705	5.1173
-0.8542	-2.7583	4.5248
-4.1749	-0.4450	5.1096
-1.0058	-3.4488	6.4566
-2.4694	4.8676	-2.6916
0.3760	2.0798	-2.3412
-0.7478	-5.8416	9.7277
-2.5057	-4.5033	9.3173
-5.1853	9.5571	-6.1763
-7.3085	6.5745	-1.5425
-3.0272	6.0383	-4.4307
0.0279	-5.7957	9.1657
-1.1841	0.2960	1.6423
-6.3960	10.7932	-6.8665
-4.1842	9.9142	-7.8643
-3.5083	5.9102	-3.5304
1.9480	-3.5483	2.6098
-4.0073	7.4808	-4.7521
-6.9759	5.6326	-0.7331
0.9833	-7.1917	9.8085
0.4811	-9.4804	10.6544
4.7655	-2.5440	-2.0403
-0.2698	-0.5125	1.8080
-2.7268	1.0877	1.5266
-5.3936	9.0958	-6.0624
-7.4467	5.1970	0.1989
4.5038	-10.2279	9.3071
-4.3086	6.2627	-3.3251
-6.1706	7.3658	-2.7406
-5.6500	8.6075	-5.4482
4.1932	-9.9717	9.1368
-5.8550	8.3529	-4.8759
2.4209	-8.2638	8.9542
-1.7131	-3.6441	7.4074
-4.2922	9.5497	-7.1179
-7.2660	7.4596	-2.5031
-5.4072	6.0215	-1.5260
-4.7436	7.5767	-4.6426
-1.7601	0.0529	2.4305
-5.1704	7.5803	-4.2399
-2.8867	2.6429	-0.1883
4.8160	-4.4086	0.1826
-2.9049	2.9372	-0.7724
2.1016	-6.8117	6.9486
3.8956	-9.5017	8.9076
0.3118	-8.3358	12.4510
-0.8680	-3.3202	6.5270
-2.8333	1.6474	1.4231
-2.3184	-2.1922	6.4435
-6.1277	9.3791	-6.1400
-8.5979	8.3497	-2.7833
-6.4330	11.6491	-7.9734
1.0157	0.1033	-0.8911
-4.4558	3.7162	-0.4896
-0.0821	-0.4376	1.0660
-3.1698	3.8541	-1.0180
2.7206	-4.5982	2.2533
-3.7368	7.1553	-4.9774
-4.4062	5.7838	-2.9578
-5.8052	8.4499	-4.5966
-3.5232	1.6299	0.8855
-3.8057	4.4469	-1.6154
-7.0099	11.6274	-7.5977
-2.4011	4.8378	-3.4062
5.6203	-4.7647	-0.7204
-1.5572	3.8967	-2.9543
-3.4625	5.2425	-2.5426
1.7308	0.7138	-2.4459
4.5219	-10.4524	9.4284
-1.8621	4.3013	-3.2283
0.5618	-7.6960	11.3417
7.4711	-6.1175	-0.8716
-3.9590	7.2184	-4.9303
4.4631	-2.1213	-1.7127
-6.7330	8.2055	-3.4672
0.3443	0.5359	0.0330
-3.2392	-0.1038	3.6959
-1.6396	-5.4642	10.0322
-1.7009	-0.5534	2.7268
-3.1292	-7.1450	13.5249
-3.2692	-0.8741	5.5144
-5.9123	9.0010	-5.0888
-0.0846	-7.7659	12.2248
-0.8981	3.2412	-1.9996
-5.9594	11.1320	-7.7411
-2.3944	-2.7786	5.9962
-5.9149	6.0146	-1.8186
3.4326	-2.9504	-0.4100
-6.9231	6.2475	-1.6589
-2.6189	3.4550	-1.0234
-7.0118	6.9694	-2.1598
-2.6205	1.4968	0.7284
-6.7064	3.1636	1.6642
-5.8941	5.4491	-1.2367
-4.9873	5.1026	-0.5811
-0.6688	1.1498	-0.0260
-4.2584	4.5129	-1.1162
-5.8592	8.8189	-5.0801
-7.2360	11.0260	-6.1758
-1.4607	-4.1377	7.1487
-2.4146	-2.3636	6.5750
-3.5069	-3.1138	8.0173
-3.9667	-2.3576	7.0636
-4.3423	3.3581	0.0222
-4.6820	5.2616	-2.4969
-6.2460	8.8276	-4.4452
-4.6940	7.3313	-3.3440
6.4161	-6.1343	0.0657
-1.0863	-5.8065	8.6741
-5.3556	8.2596	-5.6368
-4.9465	7.1197	-3.5925
-0.3156	1.2458	-0.5449
6.5862	-9.4279	3.7621
-6.6451	5.8739	-1.4142
0.3925	-0.8901	0.7177
-0.7982	-2.4341	4.0829
2.5192	-5.7314	5.2963
-3.2591	-3.5627	8.2423
-6.3307	5.5438	-0.6891
-6.0800	8.4881	-4.2957
-6.2596	5.0478	-0.5759
2.5179	-3.7811	2.6941
0.0375	-4.8168	7.4331
-4.1404	5.8265	-2.6418
-0.8565	3.9250	-3.4409
-5.7347	6.7254	-2.6910
-1.9065	-5.7545	11.2788
3.1340	-8.2782	8.3406
3.7648	-4.2731	0.8768
0.7591	-8.0578	11.5856
-4.5639	3.8676	-0.5385
3.8213	-2.4607	-0.9421
-3.1957	-2.2728	6.9672
-2.1410	-3.9632	8.3334
2.9296	-1.0473	-1.6252
-5.3759	7.6799	-3.9704
-6.3218	7.3330	-3.1859
-1.8091	-1.6303	4.9329
1.9040	-2.9217	1.8106
-6.3367	8.7489	-4.7386
9.3176	-11.6761	3.1180
-3.1001	-0.4268	3.7775
-2.7907	3.9147	-1.5944
0.2853	-6.8771	10.5629
-6.2676	6.3112	-2.0878
-2.5065	3.3602	-1.5336
1.8035	-7.3396	8.8054
3.9819	-9.7644	9.2509
-1.5176	-0.6808	2.6213
-3.4833	5.0317	-2.9527
3.6601	-4.3386	0.7250
-3.4635	-2.5132	6.6265
-7.8556	10.9358	-5.8625
4.8511	-4.8003	0.3333
-5.3205	8.0461	-3.9731
-1.5872	0.7701	0.6177
-5.0019	5.3649	-1.4052
-3.9378	0.9106	2.9479
-2.3951	-3.9762	9.1058
-0.7548	-0.0127	1.2674
-7.1306	9.3969	-4.8531
-1.5716	-2.3874	5.6211
-0.8390	-1.2274	2.9562
-1.8325	-1.3291	4.4441
-3.5486	-3.3836	9.2128
3.3676	-3.0887	0.0572
2.5242	-6.7357	6.8527
3.6105	-3.6141	0.2650
-7.6296	11.0954	-6.4095
-6.8289	6.6355	-2.1770
-5.7503	4.4551	-0.1648
-1.7354	5.1106	-3.8046
-0.1387	-6.6948	10.4587
-1.8157	-2.0668	5.2433
3.5111	-4.4806	2.1605
3.1121	-3.2960	1.1714
-1.2374	2.7443	-1.7147
4.5663	-4.6117	0.9589
-1.4155	3.2944	-2.3723
-5.9961	8.3566	-4.9228
-6.8862	9.8486	-5.5280
-4.3222	-0.3336	4.8932
-6.7014	8.0071	-3.7859
-0.3158	-3.4817	5.5586
-1.3471	0.7643	0.9996
5.2019	-5.5002	0.4029
5.5964	-10.8200	8.4330
3.1921	-3.3288	0.4568
-2.6884	3.4960	-0.8530
2.5771	-2.6913	0.2171
-3.7172	-4.4207	9.4757
-1.2923	-5.8741	10.4110
-1.5551	1.4225	0.2678
-0.6836	-6.8260	11.6132
4.6442	-7.2224	4.1593
3.9799	-3.1105	-0.5339
-6.4296	5.4739	-0.9842
-1.4399	4.8679	-3.9382
-3.3513	-0.2210	4.4022
-4.7299	6.7735	-3.5210
2.7454	-0.8921	-1.8067
-0.7870	4.2140	-4.1907
-0.6563	2.7002	-1.6293
4.8135	-7.0544	3.3628
-5.7844	6.7247	-2.7475
-6.2922	4.5838	-0.1115
-2.8432	-0.5405	4.7086
0.4345	2.0154	-2.5974
2.8200	-1.0333	-1.5538
-2.8560	0.3750	2.6893
-5.1387	2.1213	1.2838
4.1039	-9.5550	8.4484
-3.4031	0.9538	1.6537
-4.0062	5.0471	-1.9713
-5.1333	8.4715	-5.2152
-0.7090	-2.6672	4.7663
-2.0802	-1.7923	4.6092
0.8491	-0.0977	-0.4072
-0.8548	-0.8446	2.3875
-4.3883	9.2317	-6.4838
-5.0073	5.1546	-1.3737
0.1968	-8.6000	13.0808
-3.2802	6.6242	-4.1975
-3.3454	-0.3176	4.7577
-4.4354	-0.5475	5.4019
-4.0694	5.4781	-2.7104
-0.9281	-2.5932	5.1048
-5.3735	8.3250	-4.9657
3.4934	-3.4851	0.4133
-5.1805	4.9778	-0.6513
-6.0916	3.8730	1.3793
-5.1777	9.2392	-5.3324
-4.7442	4.9256	-2.1177
1.2595	2.0629	-3.7665
-7.2384	10.5121	-6.0261
5.6826	-10.3702	7.5354
-0.9893	-4.2552	7.8664
2.1710	-9.1654	11.0386
0.0240	-8.0982	12.7325
5.8699	-6.0970	0.3352
1.3282	0.1243	-1.1630
6.0956	-10.8086	7.6031
-4.9095	9.2382	-6.5893
-2.8154	-0.4373	3.1143
-6.2718	6.7237	-1.7502
1.4085	-0.4233	-0.9003
1.4929	2.4944	-4.2712
-0.1814	1.6225	-1.8084
4.5946	-4.0431	-0.1307
2.1406	-0.8634	-1.1619
-5.0623	6.3460	-2.9073
-4.9760	-0.1749	4.7280
2.8923	-8.4188	8.7398
5.1638	-10.4288	7.4189
0.2504	-8.0580	12.0587
1.9772	-5.8550	6.1215
1.2897	-0.3088	-0.7231
3.5801	-9.7231	10.3117
0.4884	-7.8975	11.8923
1.0671	-7.0234	9.4660
-3.3367	-2.3070	6.3509
-3.0166	0.2883	3.6295
3.0527	-2.7694	0.3644
-6.3083	8.2313	-4.3289
-1.4978	2.6688	-1.4518
-1.1445	2.6486	-1.5355
-4.4398	5.6710	-2.1569
0.3765	1.4848	-1.9488
-5.0241	7.2039	-4.3125
1.3185	-7.3751	9.6241
-6.0072	4.0347	0.4872
-6.0586	7.0777	-2.9696
3.7620	-2.1451	-0.8568
0.2315	1.3396	-1.7214
-6.2007	6.3644	-1.9384
-2.3988	-4.1492	8.0298
-0.7789	3.9314	-3.3781
4.9344	-4.6288	-0.1806
-1.1666	0.0125	1.8000
-6.2362	8.9463	-4.7793
-0.8955	-1.0478	2.9792
3.9307	-2.8753	-0.7272
-2.7599	-2.9740	6.7599
-3.9640	6.8172	-4.3627
-6.2476	5.5126	-1.2650
1.4007	-1.2073	-0.0332
-0.3268	-3.3448	4.6980
-4.2975	-0.3588	5.5939
-1.2608	-4.4371	8.5983
6.7309	-13.7361	11.7889
-0.6348	0.4288	0.5393
3.6985	-2.6725	-0.5117
2.5137	-0.8411	-1.0795
-1.4541	4.8728	-3.6807
2.9917	-8.0820	6.6879
-8.0033	7.1983	-1.9617
-6.9157	9.9066	-5.2442
4.0836	-4.1465	0.6404
-6.9884	4.9533	0.2408
-7.6009	10.8668	-5.9298
-7.3018	7.5644	-2.6177
1.9581	-0.8782	-0.5780
1.4084	0.5877	-1.7562
-2.7328	-0.2550	3.6887
-2.0483	1.7571	0.5530
-6.5572	7.3327	-2.3863
-6.1658	10.6470	-7.0844
-6.3446	7.8578	-3.3425
-2.7123	4.3874	-2.1688
-1.4229	5.1350	-5.1297
-5.2681	6.8945	-3.1847
-1.9495	-7.8654	14.7090
0.7680	-0.1086	-0.1633
-1.1506	1.2797	0.4519
2.2234	-9.5253	11.7008
5.4641	-4.4430	-0.9776
1.4574	-6.7582	8.2560
-5.1147	7.0020	-3.8377
1.2622	-7.6542	10.1113
7.0117	-5.9652	-0.5360
-7.2035	5.8324	-0.3097
-3.3584	-2.6321	6.4057
-5.7156	7.4115	-3.8315
-6.1361	7.9103	-4.0213
5.1441	-4.5815	-0.3635
-0.5968	-6.8332	11.0291
-4.8646	7.6561	-4.7834
-9.2971	7.2217	-0.3155
0.1309	-0.8858	1.6276
-3.4178	3.9701	-1.0052
0.5837	-5.2537	6.9732
-3.1980	5.7287	-4.0649
-0.9199	3.0929	-2.4081
-0.8889	4.0154	-2.8787
-2.4018	-5.3282	10.6515
3.6059	-4.1672	0.9600
-3.7109	5.7595	-2.7483
-5.2693	3.5910	0.7236
-1.3338	8.1254	-7.5019
3.9799	-10.8086	10.8771
-1.9429	-2.1087	5.4913
-6.9442	6.1471	-1.3182
4.7569	-4.5553	0.1861
1.3953	1.2036	-2.7691
-2.1919	6.5381	-5.3024
-1.4530	-4.2995	8.4725
-0.4368	-6.2021	10.5149
-5.8707	6.9537	-2.3075
5.7339	-5.7926	0.3589
-2.3363	-1.4161	5.3663
-7.0728	8.9015	-4.1439
2.2795	-0.4829	-1.7230
-1.1079	-1.7649	4.2335
1.6750	-1.0373	-2.0600
-0.9345	3.1693	-2.8886
-5.5961	10.0336	-6.6040
-1.8998	5.9754	-4.8863
6.3121	-11.3196	8.0465
-2.8257	-0.2155	3.8146
-6.4454	3.6631	1.4558
-0.0874	-7.2685	11.2010
-0.5209	-4.1098	5.9303
-1.2424	4.1452	-3.1160
-2.4734	6.2264	-4.8242
3.8511	-1.3548	-2.2003
1.5628	-7.0521	8.6647
-4.7326	7.2600	-4.2376
4.2966	-10.0238	9.3486
-4.6112	3.9836	0.0407
-2.5571	-4.7430	10.0713
-2.8027	6.5383	-4.4965
-5.9960	6.3030	-2.3553
-1.0933	1.7307	-1.0084
4.5435	-3.8971	-0.8850
4.7127	-10.2866	9.0670
-6.1457	5.0844	-0.4447
-6.2696	5.4396	-1.0544
-2.9839	0.0142	3.2202
3.4971	-3.3335	0.2450
-0.7478	3.6665	-3.4179
1.6895	0.4025	-1.9992
-5.4833	8.9756	-5.3479
2.3321	-7.1677	7.6669
-4.7519	8.3684	-5.4621
1.4328	-8.4516	11.1069
-3.4084	2.3539	1.3341
-3.2235	-2.1414	5.7142
2.8627	-7.3160	7.0743
3.8717	-4.6434	1.1532
-3.3151	5.6564	-3.6157
-4.0976	1.8936	1.4924
-4.9798	-0.1749	4.8049
-5.2896	7.8986	-4.6571
1.7380	-8.8644	11.2744
-1.8375	3.1046	-1.6400
0.5005	0.7187	-1.1909
-8.1182	6.8911	-0.7605
-7.1219	9.2373	-4.1387
-0.9911	2.0454	-1.3794
-5.2192	5.3726	-1.5988
2.8338	-2.9678	0.2736
4.7188	-10.8517	9.9800
-7.5154	5.4348	0.5593
-1.4511	3.3931	-2.0099
-2.3452	3.9885	-2.2629
-6.6849	6.5751	-1.3733
-7.8140	9.4069	-4.3918
0.2449	-7.2533	10.7846
-0.0347	-5.6428	8.7898
3.9098	-7.1624	4.2181
5.5374	-4.9128	-0.1697
-4.3641	1.3705	2.7996
-4.6775	4.0016	-0.3466
4.0881	-4.0456	0.2991
-6.1680	7.5298	-3.0069
-0.6773	3.3791	-2.7761
-3.9619	-2.4982	7.2198
-6.0856	5.6897	-1.3026
6.3133	-10.1621	5.7028
-2.4983	4.9289	-2.9882
-5.3627	10.8853	-7.7125
-4.8333	7.8298	-4.4425
2.7126	-8.2456	8.6975
-1.9807	-2.2429	5.2493
-2.8220	4.4858	-2.3090
2.2682	-7.8216	8.6493
-5.6907	7.1811	-3.0928
0.2290	1.1954	-1.1991
-3.2459	5.7059	-3.4013
-4.8783	2.9673	1.4246
-0.8826	-6.1523	10.7014
-5.3997	3.6069	0.5402
3.0176	-10.1017	10.9496
4.2824	-4.0756	-0.1076
-2.7943	-3.6227	7.7533
-4.3401	0.0759	4.1132
1.2614	-7.8333	10.1911
-0.6123	-3.8664	5.9472
-1.9096	-2.1236	5.3012
-3.0619	6.5668	-4.8451
-4.3869	7.0217	-4.1185
-5.8487	5.6685	-1.7483
4.5211	-5.0231	1.4528
2.3865	-3.4027	1.2994
-0.5699	-4.9588	8.2636
6.3642	-11.1653	7.8831
-2.1812	1.8513	0.2336
1.8471	-1.9722	0.8490
2.6935	0.7988	-3.3522
-5.2535	3.9055	0.1101
5.8169	-3.6858	-1.6841
-3.8062	6.6051	-4.6037
-1.4845	4.0997	-2.5714
-7.4394	8.7131	-3.2114
-10.3564	14.2034	-8.0975
-6.4124	7.1987	-2.9233
-8.5420	10.5519	-4.7667
-2.9752	4.9330	-2.8388
-4.3727	5.7972	-2.6807
-6.4215	9.2124	-4.9296
2.6504	-2.3984	-0.0315
2.9093	-7.8128	7.8451
-5.3035	6.6861	-2.6519
0.6749	-7.2849	10.3543
6.6023	-5.1577	-0.7192
4.3041	-4.3340	0.2834
-7.6840	9.4431	-3.9566
3.0027	-2.2731	-0.5278
-5.0735	7.5105	-3.9537
-6.2702	8.4649	-4.6578
0.2747	-7.2683	10.8017
-1.0599	-2.1073	4.1400
-3.9259	2.6142	0.9222
-0.8627	-2.4904	4.8508
4.3424	-3.2921	-0.6215
3.6477	-1.9312	-0.9450
-1.7026	1.9912	0.1663
-4.0155	0.0520	3.3025
6.9242	-6.4630	0.2005
-5.7146	8.8053	-5.3200
-2.8863	2.7680	0.0009
-3.3885	6.0429	-4.3265
-3.7306	7.4294	-5.4523
-3.6804	-3.9586	9.2588
-5.8210	4.4314	0.2449
1.7698	-7.6361	9.1174
-7.5126	8.1485	-3.1725
-7.1656	8.2925	-3.6521
2.0033	-8.9836	11.1544
-1.5819	-4.5525	9.0278
-4.8143	5.8956	-3.1372
-5.9429	8.3019	-4.0114
-0.0574	1.3183	-1.4778
1.7064	-1.3663	0.4784
-1.3857	3.4111	-2.8690
-3.0855	3.2764	-0.9165
1.4215	-8.2567	10.2887
-0.6703	3.7915	-4.1968
